100,0.6057704364907278,0.6057704364907278,9.220966380685567,9.832967855632305,1.83,-0.67,0.28,0.29
200,0.3669578217261671,0.3669578217261671,5.861058314591646,5.764741082340479,1.67,1.58,0.36,0.43
300,0.22229219984074702,0.22229219984074702,4.37136184938252,3.790881322473288,-3.69,-1.29,0.3,0.44
